"feature"	"metadata"	"value"	"name"	"coef"	"stderr"	"pval_individual"	"qval_individual"	"pval_joint"	"qval_joint"	"model"	"N"	"N_not_zero"
"X1.2.1.50"	"duration"	"Week 6"	"durationWeek 6"	3.56639811986885e-07	1.92095227381922	0.999999851866492	1	0.00389303351795089	0.112253769540681	"prevalence"	70	66
"X1.3.1.20"	"duration"	"Week 6"	"durationWeek 6"	3.2498362538978e-07	1.92085600282892	0.999999865008404	1	0.00768856172895612	0.159230492437504	"prevalence"	70	66
"X3.2.1.68"	"duration"	"Week 6"	"durationWeek 6"	3.56939480848002e-07	1.92051577277959	0.999999851708325	1	0.00124372197748082	0.0549090021972914	"prevalence"	70	66
"X3.6.3.24"	"duration"	"Week 6"	"durationWeek 6"	1.17208658357626e-07	4.16096034305198	0.999999977524665	1	0.00317578093935996	0.102901043865329	"prevalence"	70	68
"X3.6.3.36"	"duration"	"Week 6"	"durationWeek 6"	-0.607891053355442	0.654099956819442	0.352705150070315	0.83308002431087	0.00537311522755275	0.137739469334408	"prevalence"	70	33
"X2.7.11.17"	"duration"	"Week 6"	"durationWeek 6"	-1.03946709171174	1.52168322073533	0.494541461515443	0.885757043261779	0.000486038188638113	0.0288151211835453	"prevalence"	70	59
"X4.2.2.1"	"duration"	"Week 6"	"durationWeek 6"	0.477006413903782	0.703849999619321	0.497955376881492	0.88591140723274	0.00148874838694391	0.0594067865943965	"prevalence"	70	56
"X1.2.1.16"	"duration"	"Week 6"	"durationWeek 6"	-0.364912475372498	0.611185326102055	0.55046932742926	0.898637830993045	0.00473206700384549	0.127241108572163	"prevalence"	70	26
"X1.1.1.284"	"duration"	"Week 6"	"durationWeek 6"	-6.81807970824524e-07	0.550339322254291	0.999999011511569	1	0.00717098583616587	0.156662485974575	"prevalence"	70	44
"X2.1.1.227"	"duration"	"Week 6"	"durationWeek 6"	-3.38857700449007e-07	1.69569734211972	0.999999840555669	1	0.00661339060823976	0.154188601259522	"prevalence"	70	62
"X5.1.3.15"	"duration"	"Week 6"	"durationWeek 6"	-7.9287929667807e-07	4.18089785304947	0.999999848686533	1	7.22536905598063e-05	0.00624693366298325	"prevalence"	70	68
"X1.1.1.215"	"duration"	"Week 6"	"durationWeek 6"	-0.651960183255125	0.398097254193992	0.198526219463912	NA	0.0157241716240729	0.243489971044412	"abundance"	70	5
"X1.1.1.91"	"duration"	"Week 6"	"durationWeek 6"	0.96853763092612	0.470650350085586	0.108187721471313	NA	0.0104797510952771	0.19590525696126	"abundance"	70	6
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"X1.17.99.7"	"duration"	"Week 6"	"durationWeek 6"	1.35354152121025	0.60813075891618	0.0854885286264231	NA	0.0104290963053013	0.19590525696126	"abundance"	70	6
"X1.3.8.13"	"duration"	"Week 6"	"durationWeek 6"	0.829604839008556	0.349682646380936	0.0958696047539226	NA	0.0157122911935626	0.243489971044412	"abundance"	70	5
"X1.8.5.7"	"duration"	"Week 6"	"durationWeek 6"	0.102965239252761	0.0429591089433019	0.0618635513521526	NA	4.46949263708192e-05	0.00488115643260262	"abundance"	70	7
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
