feature	Adlercreutzia	Agathobaculum	Akkermansia	Alistipes	Anaerobutyricum	Anaerostipes	Anaerotignum	Bacteroides	Barnesiella	Bifidobacterium	Bilophila	Blautia	Butyricicoccus	Butyricimonas	Candidatus_Cibionibacter	Candidatus_Woodwardibium	Citrobacter	Clostridiaceae_unclassified	Clostridium	Collinsella	Coprococcus	Desulfovibrio	Dialister	Dorea	Dysosmobacter	Eggerthella	Ellagibacter	Enterocloster	Enterococcus	Erysipelatoclostridium	Eubacteriaceae_unclassified	Eubacteriales_Family_XIII_Incertae_Sedis_unclassified	Eubacteriales_unclassified	Eubacterium	Evtepia	Faecalibacillus	Faecalibacterium	Faecalicatena	Faecalitalea	Firmicutes_unclassified	Flavonifractor	Fusicatenibacter	Gemmiger	GGB1266	GGB14025	GGB1550	GGB27106	GGB2982	GGB3005	GGB3033	GGB3109	GGB3175	GGB3256	GGB3277	GGB3278	GGB3304	GGB33469	GGB33512	GGB3363	GGB34797	GGB3570	GGB3612	GGB3619	GGB3653	GGB3730	GGB3746	GGB4456	GGB4567	GGB4569	GGB4571	GGB4684	GGB4699	GGB47687	GGB51647	GGB6612	GGB79734	GGB79890	GGB79973	GGB80011	GGB80140	GGB9342	GGB9345	GGB9453	GGB9524	GGB9559	GGB9602	GGB9608	GGB9634	GGB9635	GGB9642	GGB9677	GGB9699	GGB9708	GGB9713	GGB9719	GGB9747	GGB9758	GGB9760	GGB9765	GGB9767	GGB9781	Gordonibacter	Holdemanella	Intestinibacter	Intestinimonas	Lachnoclostridium	Lachnospira	Lachnospiraceae_unclassified	Lacrimispora	Lactococcus	Lawsonibacter	Mediterraneibacter	Methanobrevibacter	Mogibacterium	Monoglobus	Odoribacter	Oscillibacter	Oscillospiraceae_unclassified	Parabacteroides	Paraprevotella	Parasutterella	Phascolarctobacterium	Phocaeicola	Prevotella	Pseudoruminococcus	Romboutsia	Roseburia	Ruminococcus	Ruthenibacterium	Sanguibacter	Senegalimassilia	Slackia	Staphylococcus	Streptococcus	Sutterella	Turicibacter	Vescimonas	Waltera	Other
AM2310	-6.88022308271133	-7.69672063000682	-6.95966524620058	-4.98747365548555	-6.69426838876815	-5.57230572572036	NA	-4.44397286564105	NA	-3.0965242443892	NA	-3.76334835404785	NA	NA	-8.78850371161463	-10.5347491772323	NA	-6.09616889105623	-6.167390969309	-6.5806840451046	-5.01608537176133	-11.626418246616	NA	-5.94227994210124	-8.94878827159875	-7.76666106557035	NA	NA	-14.8064128609238	-16.9680938682712	-12.4245662594819	-9.85849757263173	-9.56251598524466	-7.15133582472711	-8.02115011488868	-8.27299945094994	-4.0696257092508	-6.47193145988908	NA	-6.63617211789965	-11.9617498062995	-5.86211822481826	-8.01587530963064	NA	-9.81847700880366	NA	NA	-9.10915649588557	-12.122925524328	-7.69077666008409	NA	NA	NA	NA	-5.60682488175163	NA	-9.22239799977029	-7.54470855734629	NA	NA	NA	NA	NA	-9.18236896218509	NA	NA	-9.58660637869315	-6.45282364795736	NA	NA	NA	NA	-9.0923642041491	NA	NA	NA	-6.8623364246073	-6.62096941041073	NA	NA	-10.9797004879191	-8.19410937367558	-10.9981723971253	-11.9908139447712	-11.0754537582686	NA	-10.884444080132	-7.71221793601103	NA	NA	NA	-11.0458716189066	-10.1426865602348	-9.9383465248771	-10.7400152111544	NA	-6.5927759082362	-8.07927257890871	-9.43851315070661	-10.0134501412143	-10.4343149081738	-11.9554335194144	NA	-8.04042984964272	-13.0974130108447	-11.5057226866066	-8.89367790710354	-7.95486068039916	-13.1152242869612	-19.6685335864122	-8.79714167202512	-10.0493834993454	-7.83663260021583	-12.2877118024713	-9.09252171220547	-10.1415453809802	-7.15861428681409	-8.92755825626991	-8.85669064830396	NA	NA	-7.72430958188251	-5.72890846221702	NA	-12.289155219341	-11.8681729109575	-4.3331606792774	-2.46623994131533	-11.5392505694673	NA	NA	NA	-13.2173224745799	-5.62429601797803	-15.8441051509957	-8.05110438533864	-9.20228714621864	-11.3201742664005	-4.31457698884973
AM2314	NA	-11.0067562099879	NA	-5.93882506236703	-6.27050323378672	-3.56444067323275	NA	-3.67151107136802	-10.6019965878283	-13.1941523476566	-11.0926799588075	-3.24373241897147	NA	-10.2424443086804	NA	-13.206372896367	NA	-5.7043137899188	-7.17097350019797	-5.98129533249745	-6.1266814440097	-9.58483338530574	NA	-3.54602476803657	-10.177015207274	-5.37143294969615	NA	-9.17342879775209	NA	-7.54304011577474	NA	-7.48989538981365	-11.5260017394556	-9.17902080774653	-6.23735231668026	-8.36937399833078	-6.06603840849117	-10.6008758738429	-9.91810645378711	NA	-10.2046693951171	-4.96938664306967	NA	NA	-12.9181064537871	NA	-10.1832081185194	-10.2713945015243	-8.33477330179534	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-11.7651545309485	-7.37365035229551	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-6.95785341235454	NA	NA	NA	-10.5217535177732	NA	NA	-9.22438216301199	NA	-7.60556063586268	-4.92474738543451	NA	NA	NA	-9.67111957284034	NA	-12.2812349597477	NA	NA	-8.08498137729339	-13.3632325314599	-11.2005891801677	-14.6498704634948	-3.2541284670351	-11.6082887257064	-11.2114955022019	-11.4861399543553	-3.63005644271098	NA	-9.37918779966212	NA	-10.2092734727914	-15.9961089657884	-11.5371060189834	-8.67654014377494	NA	NA	-7.05820150584874	-5.6098026492206	-10.9634779615484	-3.96016661607269	NA	-7.82683893100774	-11.7447116464165	-7.35477734256721	NA	NA	NA	NA	-4.98018836860222	-12.9192235231738	-9.4338166515339	NA	NA	-4.13206953031074
AN1355	-5.30887581264971	-7.90252267369678	-5.05712477913052	-7.20912360316706	NA	-4.06037773524122	NA	-2.40638701967852	NA	-11.9502864267277	-8.42248609472598	-6.192631599109	NA	-7.89979816662446	NA	NA	NA	-12.4485587036206	-18.2993000652856	-10.1443186723172	NA	NA	-8.40825136847239	-6.1973349809425	-7.32206631172062	NA	NA	-7.35704570740744	NA	-11.12389136452	NA	-10.0824759931606	-7.21093924111261	NA	NA	-6.45640484720836	-3.07493728585329	-11.7157926277649	NA	NA	-9.43991557268287	NA	NA	NA	-8.24664437392373	NA	NA	NA	-10.0249782779563	NA	-15.4461414536149	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-7.2685884378034	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-9.41488333147553	NA	NA	NA	NA	NA	NA	NA	NA	NA	-7.1926949136218	-14.0911050469156	-4.83506724076361	NA	-4.36214875021805	NA	-7.72913831476978	-7.09321130075196	NA	-13.375445462944	NA	NA	-14.4754192461371	-7.13924567764359	-3.83610120194761	NA	NA	NA	-2.32239892319319	NA	NA	NA	NA	NA	-9.47953300723894	-8.33551832744532	NA	NA	NA	-8.04465238493789	NA	NA	NA	NA	-3.41091737565272
AN2355	-6.51411100718877	-7.39265158978193	-4.29640538470522	-7.15525834264622	NA	-4.16529014850791	NA	-2.89011845040653	NA	NA	-7.53098203339785	-2.61473494723736	NA	-8.63568428951547	NA	NA	NA	-12.441318781619	-5.80443612946606	-10.8285425158724	-4.80328361429567	NA	-4.72395877457601	-4.80632808828722	-6.72750126812148	-9.63247447800906	NA	-6.49860858496994	-15.4853117623565	-11.8467596044417	NA	-9.56175256796213	-7.26618765779386	NA	NA	-5.54037811547301	-4.17835124306709	-16.1345550144099	NA	NA	-7.55392363384614	NA	NA	NA	-9.24130805398735	NA	-7.82939542458233	NA	-9.70986004731039	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-15.3227587495705	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-8.142890437267	NA	NA	NA	NA	NA	NA	NA	NA	-8.91775682556194	-7.85261665085122	-8.75770350511567	-8.81431451008087	-10.8406616470141	-3.55282947557141	-6.60966807527137	-7.61928061184033	-8.47177779369722	NA	-10.5661204036959	NA	NA	-16.6387862430182	-9.85943538807881	-3.94680465590851	NA	NA	NA	-3.54053926543585	NA	NA	NA	NA	NA	-12.0409997019395	-8.37697914056841	NA	NA	NA	-9.13804596385011	NA	NA	NA	NA	-4.63425403825927
AP1348	-7.30487862381488	-7.13441384096404	-10.2092734727914	-9.09299506092535	-6.36766938231502	-4.41623230482224	-10.2958505932626	-5.54377350194564	-9.11019332122113	-2.61964482556752	-11.2510333695885	-3.01054021837538	NA	NA	-6.52111736208968	NA	NA	-7.63930460566418	-5.50213581758434	-5.32178974708045	-6.07956597376663	-8.40150382546028	-6.49375163304472	-5.81670394789245	-10.838019100783	-16.8272320537789	NA	NA	NA	-11.7080496268029	-12.1928008767935	-11.8806317483684	-6.05529159664287	-8.12332848033427	-10.1832081185194	-6.09066296690229	-3.31173418906229	NA	NA	-6.25557861192087	-14.6461664947314	-4.26900881128296	-5.98676516033207	NA	NA	NA	NA	-13.0091329733605	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-5.9852837941928	-8.72260282728711	NA	-18.6685343077599	-12.6893473184953	NA	-8.97163920779338	NA	NA	NA	-12.3087847474375	NA	NA	-11.0443480981253	NA	NA	-10.5753368509383	NA	NA	-10.8261839643461	NA	NA	NA	NA	NA	-12.2971206512314	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-9.94786252093432	NA	NA	NA	-12.0055692950374	NA	-11.849952130279	NA	NA	-10.0936254717026	-5.71875318338329	-6.12139877592901	-13.2848300152858	-11.4044827347862	-6.5206139377046	NA	NA	-11.4353141035324	-11.5015343950202	-8.01695934575026	-9.42983102833215	-7.49522153439333	NA	NA	NA	-4.7743125811812	NA	NA	NA	-3.34526692933981	-7.540728017827	NA	NA	-7.59900062612292	-10.2154351883474	NA	-4.90840780972592	-11.0854515402569	NA	-12.7828379344205	-8.71931553390281	-5.41845799670348
AP2348	-7.83061004929741	-6.21754791329292	-8.87303502204443	-7.87689584818626	-6.50681120132233	-4.92155135401106	-9.00987579428616	-4.69181658002899	-7.36813335653584	-4.73796948243104	-9.41645954361606	-3.42287256820787	NA	NA	-6.63529701386003	NA	NA	-6.50453019789297	-5.73144334264183	-4.74410765911436	-5.2237074123376	-10.6457034452142	-5.62637548637077	-5.79392038549933	-8.78468115683016	-11.6073874456273	NA	NA	NA	-9.25825891668435	-11.1874068966756	-11.5988600586054	-5.71086470174528	-6.20075823758358	-7.95400184812404	-4.66352315533924	-2.6061448240031	NA	NA	-7.45672132122206	-9.23112827410495	-4.42276117011488	-5.13726890281349	NA	-10.9861241558681	NA	NA	-9.00950397524828	-12.5349632110642	NA	NA	NA	NA	NA	NA	NA	NA	-16.777762656167	NA	-7.38132623851281	-10.9281906320437	NA	NA	-13.563498115714	NA	-10.2873511737878	NA	NA	NA	-5.41279191278432	NA	NA	-7.87016304483276	NA	NA	-10.0005350507397	-13.4688612415759	NA	-14.3496142413972	-17.8611786643546	NA	NA	NA	NA	-14.1062911621912	NA	NA	NA	NA	NA	NA	NA	-14.3893099424791	NA	-12.6713541054746	NA	-14.8568913059515	-11.5894933242469	NA	NA	NA	-9.40575358445765	NA	-14.7656560533104	-14.4206060729687	-12.4944401479732	-9.79150513654783	-7.37104408525127	-6.35450507731697	NA	-10.445336314265	-5.88941274284815	NA	-11.902556905587	-12.73484293146	-10.0555115537578	-8.19723941574498	-10.6319020481159	-5.52508393684627	NA	NA	NA	-3.42524336324301	NA	NA	NA	-4.77987356500431	-6.88415434297451	-11.8335359092855	NA	-8.56077162467136	-9.36808568856271	NA	-10.4936079039116	-9.4670222419121	NA	-11.8795434317632	-9.56973384995892	-5.01591265177408
AS1315	-6.05880813983404	-8.15098880336611	NA	-5.64861872875493	-6.07366631759075	-5.24125507051364	NA	-4.2435269456737	NA	-4.61555680980823	NA	-4.0080029954454	NA	NA	-6.31666423004141	-12.5044662920575	NA	-6.55097323398242	-6.39086031653892	-4.74879504754073	-5.1350888311793	NA	-6.09789871206233	-5.03887498779538	-10.4265520236822	-8.88492300812052	NA	-15.9588769252061	-13.6685351733766	-9.67112043845702	-17.761644577768	-8.95937954386421	-6.22821750090288	-5.8635555006131	NA	-6.8004843196314	-4.28470152828583	-6.37596189622253	NA	-8.13812883627749	-12.2255916775278	-5.21417696834124	-6.83939055692812	NA	-9.76867477983557	NA	NA	-9.09189337009487	-12.5837267855722	-13.7162792735591	NA	NA	-6.97662811733172	NA	-7.05889469893974	NA	NA	-11.3712367449979	NA	NA	-9.59830239640939	NA	NA	-8.52175438338987	-9.19237966726573	-10.2046702607338	-9.04709376012386	NA	NA	NA	NA	NA	NA	-6.9364030875307	NA	-8.75116309389971	NA	NA	NA	NA	NA	NA	-9.52855755563535	NA	-11.2359932729883	-12.3014845092082	-8.63545636724594	-6.10252078765894	NA	NA	-5.96694893658123	-10.3721924886837	-8.360433198569	-10.7874212127015	-12.4894554567911	NA	-5.36040949128292	NA	-8.21758170866356	NA	-11.285550968285	-10.019877997338	NA	-6.65158183435912	-15.6387878299825	-17.1449732173195	-7.67062065108241	-4.62480295338026	-9.43891520819144	-7.95403920956088	-10.5874956414528	-9.41183505348532	NA	-10.7434753152839	NA	-9.61302676950763	-6.16211394339641	-8.97875554399928	-8.18354449461217	NA	NA	NA	-5.40990780171569	NA	NA	-7.49467589010731	-5.37825227903257	-2.99259306754087	-10.8544868411457	-7.73518261285687	NA	NA	NA	-7.59615130886079	-11.1107523973462	-11.8520847953835	-10.912256853559	-10.0939416460389	-3.50707520382842
AS2315	-5.83879491413253	-7.75246811259109	NA	-6.27188478930826	-6.97290711213407	-7.0709083297866	NA	-2.67025593424673	NA	-3.87188612207654	NA	-4.14137027626809	NA	NA	-6.18893281619009	NA	NA	-6.7446186755795	-4.98184215050807	-9.39823883701834	-6.94185476749808	NA	-5.40290690903699	-5.35184604705744	-9.49173768534278	-8.41276790636157	NA	-16.7616435678819	NA	-12.5349637881423	NA	-10.9861247329463	-8.46717597945971	-8.7489879936393	NA	-7.2331026353835	-2.20105730233128	-8.62567782545452	NA	-8.68097406213186	-11.11075138746	-6.01920312827213	-5.97900930826734	NA	-12.0162867034565	NA	NA	-8.97708142231886	-15.2255906676417	NA	NA	NA	-7.64804608368015	NA	-6.96331578245682	NA	NA	-16.3109821588723	NA	NA	-9.30777850774897	NA	NA	-10.6730025354342	-10.4647783315211	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-7.80370318127971	NA	NA	NA	NA	NA	NA	-10.0683114973912	NA	-10.4666144705468	-15.4333177017963	-9.86709524057076	-8.36751437277887	NA	NA	-8.58927162337361	-11.4582686981829	-12.6424718669042	-10.8866280780444	-11.7691772405673	NA	-8.26636591214564	NA	-12.1326108214237	NA	-14.8871744499657	-11.5534905133287	NA	NA	-14.5323974755044	-13.2690782054104	-6.3993222384694	-6.04367208693063	-8.40047957663484	-11.4538103028803	-10.3231289167726	-7.85759440465742	NA	-11.9943418953447	NA	-12.245068042141	-7.67014941118832	-8.09063332660341	-6.68252920926079	NA	-15.4655941048201	NA	-4.18633543968191	NA	NA	NA	-9.93199129581278	-3.7481813080753	-12.6845905097095	-9.21972954936515	NA	NA	NA	-7.65114575796221	-7.32213585793255	NA	-12.1720132261179	-9.56000970671221	-4.36173075750563
AT1302	-8.91065762637729	-7.88073317539413	-6.05310524829751	-4.18070939479235	-6.03604965427039	-5.00651909929471	-10.2185253659311	-4.5865163989347	-8.18274634190089	-4.88651242133097	-9.70407252297682	-3.8767645884623	NA	NA	-6.23681850238447	-10.06722720456	-8.00682984752651	-7.15067983502892	-5.69693778898031	-7.72944431268514	-7.04341471738068	-8.48221311176195	NA	-6.74726614330861	-11.0204758049285	-14.0936248946246	NA	-6.87083843427197	NA	-10.6957932173652	-12.426947744112	-10.2475208749026	-7.76662979260706	-7.23801584104652	-7.66387434165467	-5.57203818119268	-3.81304269313032	-7.3647529825047	NA	-7.10808147301489	-12.2934942993349	-5.33946153729812	-5.18850617711684	-5.82138664318689	-12.0026056956796	-6.17460533147303	NA	-9.60772523354802	-9.78703734587169	NA	-8.49824350979967	NA	-6.43101253437619	NA	NA	NA	-7.64636823282574	-9.68637198874282	NA	-7.17286604651203	NA	-15.9497154832259	NA	-13.600651258401	NA	-10.5097136910722	NA	NA	NA	-11.2833903407908	NA	-8.50341736870911	-8.10708666181518	NA	-8.83940563531326	-9.72540845735542	-8.38790793317262	-18.044042865774	-11.4750083701806	-10.9105881976114	-7.81776086836848	-7.19176643486376	-12.4550244303013	-7.65596738494911	-10.2563167504653	-11.1630529563214	-8.75633048622456	-12.2415701650962	-6.60000734183555	NA	-6.71403446675632	NA	-10.5343213490749	-8.93177948427693	-15.4919449989585	NA	-6.51333337917799	-9.14922510246607	-11.0316070699317	-15.1660333901526	-10.9225793532883	NA	NA	-15.7377963931189	-10.499235034889	-17.4206062172382	-11.793552383028	-4.69106745918088	-6.36408733537255	NA	-8.51366289251141	-9.6597549824013	-5.75768023224245	-14.9406132761186	NA	-10.140079619917	-8.12381073292633	-4.63245315205817	-6.09611968761801	NA	-12.3227588938401	NA	-4.63133714066501	NA	NA	NA	-5.70145761026067	-4.17086378021896	-11.2238639033588	NA	NA	NA	NA	-5.82819016248117	-9.88772059607669	NA	NA	-7.2665209649037	-3.89609242471554
AT2302	-8.10291621799112	-7.71715822789637	-9.02100064172866	-6.89697577299197	-5.40334631674298	-5.25328740419476	-10.4558349940883	-4.14632287382007	-9.36551438688357	-5.73227183097987	-10.4465441917313	-3.4063015046661	NA	NA	-7.66917990130364	-12.9531439596138	-8.64969633882257	-6.41829729423187	-6.65055123489608	-7.50805853328182	-7.99463608853227	-10.0804440621679	NA	-6.02819492521066	-10.7759912025723	-14.1062915949998	NA	-10.2489249047744	NA	-10.6580059133344	-12.3723825592669	-10.2978466124137	-7.46870833484661	-6.84604617284032	-8.80757639276684	-6.17272062194634	-2.83311168327503	-8.50740213623656	NA	-4.45086025496277	-12.4582685539133	-4.92953578443221	-4.71963451481832	-7.74477324557419	-12.1449720631639	-6.15696665496817	-15.8441055838043	-10.0503014825608	-12.0276865793185	NA	-8.37142668893388	NA	-6.35002651474264	NA	NA	NA	-10.0994695790155	-11.9142032197619	NA	-7.49233489269239	NA	-12.0735874299271	NA	-11.0198768431823	NA	-10.8295927541054	NA	NA	NA	-11.3858316715613	NA	-8.21693652296248	-10.9843698407926	NA	NA	-7.25303430462743	-8.81107132661042	-14.1793550571895	-12.7240659657959	-10.7392756105839	-12.5626255106497	-9.81808669677871	-13.2492760536238	-10.5513238345765	-10.9477197510322	-13.2993002095552	-8.82245603304827	-12.9738859388895	-8.83841499377635	NA	-9.83130031888178	NA	-11.42218927614	-12.0942558695304	-15.6168718993984	NA	-7.37901939703743	-8.38897179963331	-12.9058751513739	-14.714337708834	-12.0618203735896	-11.8446360839173	NA	NA	-11.0147932405143	-14.9270670328197	-9.68756144240105	-5.41870453366394	-4.72492031760683	-20.6685340192209	-8.85161704084555	-7.86558017294885	-6.55060688680089	-14.063671961062	NA	-11.2204177138114	-8.19153473308781	-4.5003320129836	-6.87776130270687	NA	-11.891004713896	NA	-5.74389159642905	NA	NA	-10.908645835999	-4.19607057550314	-3.9750039564788	-12.1773489919195	NA	NA	NA	-8.96491878294932	-5.15761535573726	-9.62801596947095	NA	NA	-7.08017073202875	-5.50447823622393
EH1307	-13.7221162135814	-8.99346025299111	-6.15831702233329	-3.92372760897173	-6.94882550398638	-5.79148275124408	-8.22304606169241	-4.34269686476413	-6.03588070326708	-10.1034330950162	-9.93863124304453	-5.17671860407644	NA	-8.70233016401358	-11.0711033206932	-11.0633643522329	-5.71766037318458	-6.95842830646879	-4.7762176768422	-7.86743311623026	-7.2285960999793	-8.15439647120617	NA	-7.21964454374729	-9.03584284073369	-11.4357145523232	NA	-8.97106076504875	NA	-11.1650406706115	NA	-13.0735885840828	-7.78687947509069	-8.69107635533355	-9.79765676497131	-6.47316296597382	-5.45374808242696	-7.75038625689456	NA	-10.5485133492047	-12.8730366090087	-7.26834505895716	-6.23923741403056	NA	-15.6912552498766	NA	-15.8871754598519	-10.293676814517	-13.6836420657668	NA	NA	NA	-7.25958630711848	NA	NA	-10.5377501312664	-11.9169911142875	-13.0562809809877	NA	-11.2715736867804	-12.2249008970306	-13.5375356838426	-8.85128500138307	-10.65428217908	NA	NA	NA	-9.2517376457705	NA	NA	-10.1381288362775	NA	NA	NA	-8.35882198990757	-9.96983050660621	-11.0337241232048	NA	NA	-12.3662770586293	-9.75502240036195	NA	NA	-11.7576426472105	-12.8240909325837	-10.5149831416684	-12.6015490633743	-11.9434529944502	-7.3091058815178	NA	-17.2993013637108	-9.91559707123678	-8.38380744878515	-8.63654686143096	-16.3831329545143	-8.06583630835859	-6.55439972688702	-9.3888278742574	-11.9058763055296	-13.6259637896249	-12.9462968649569	-13.5652473649645	NA	NA	-10.5899395698804	NA	-7.7728967823569	-6.51595983517484	-6.81828321012233	-12.7008285765834	-10.3069568702046	-7.59261040379515	-9.00431013253863	NA	NA	-7.74023271271175	-6.0094776796474	-6.35300818926306	-4.94423005859755	-6.02012141274727	NA	-4.81234878439905	-4.10098505164959	-2.72568280503854	NA	NA	-6.19273842326595	-5.2858717478964	-11.8510185018827	-11.3368717518865	NA	NA	NA	-10.2542022870743	-7.69663242733109	NA	-13.695076960829	-5.55593955684497	-2.66410254440874
EH2307	-13.3617133938017	-9.23895350043804	-7.64241464840927	-3.90913833266671	-7.1867772018143	-6.07587317613804	-7.96373034043352	-3.97574430736077	-6.15926473910431	-10.7292002593574	-9.4265514466045	-5.56680508403768	NA	-8.50404663145007	-12.6415501552	-12.0791955525524	-4.78769955047658	-7.04309209810572	-5.94162463726205	-8.21196627429699	-7.63637404625197	-8.41139233126025	NA	-7.78159965358955	-8.57138033206991	-11.9594507837485	NA	-10.2869916451142	NA	-11.8467606143283	NA	-15.1982146615188	-8.15423148443699	-8.95300153277224	-9.77144546798607	-6.93804676873061	-4.9961552969534	-8.05509042562682	NA	-9.69256724436704	-13.9158751950275	-6.6977995516857	-6.89472572232802	NA	-16.1554650140595	NA	NA	-10.6943590413776	-14.2993007866331	NA	NA	NA	-7.483426879219	NA	NA	-10.3490506325143	-12.7407566342165	-12.9440207431789	NA	-10.6596391581618	-13.5323979083128	-12.7666620754569	-14.2255911004501	-10.1803597139096	NA	NA	NA	-11.970408743996	NA	NA	-12.683641488689	NA	NA	NA	-10.2993007866331	-8.95658089014069	-12.3458552933545	NA	NA	-12.0507610537698	-10.980575770153	-16.6535842548329	NA	-12.9025579154736	-15.1293757851908	-10.2781864789633	-12.2934951649519	-14.7981698767154	-7.54816170215416	NA	NA	-10.0732771148498	-9.52504508685559	-8.9574412589412	-15.4333181346048	-8.30572320085016	-6.02857217031705	-9.23425388041638	-12.7981698767154	-14.5565295707857	-14.2366888093334	-12.7037124290721	NA	NA	-13.2705035223257	NA	-7.17205526932797	-8.23134605133337	-7.11610564777236	-16.8611796742412	-10.2742505525513	-7.14605523095469	-11.0085387038688	NA	NA	-7.87927267089625	-7.60342705049203	-6.44359083385864	-5.1740904418452	-5.71819893542748	NA	-5.53573366724526	-3.39812215295642	-2.71762753007295	NA	NA	-5.37846173573673	-5.28982204074504	-11.3962936255118	-12.0867063463018	NA	NA	NA	-10.2922282934804	-7.28222299584028	NA	-11.9571544123271	-4.60150295447462	-2.80973603362081
EK1349	-5.35190467673591	-8.13188191945389	NA	-3.9123771981652	-6.25371653026249	-6.59334723847063	-10.7953461276149	NA	NA	NA	-7.7630528495975	-4.13601813936813	-7.57083091142669	-8.57495125192344	-7.62004700095901	NA	NA	-5.10819108840678	-4.65852306645265	-16.6535835334854	-8.42139752963337	NA	-5.06586883557538	-5.64405789268114	-8.80964629823406	-7.8898406917275	NA	-13.4269478883816	-12.851550251696	NA	-8.99883679100652	-11.077323226565	-6.03932906157897	-7.05436084760173	-8.0756097193237	-7.42888562588622	-3.48490333916769	-6.55513082983326	NA	-8.49246464020561	-10.3976545796226	-5.35644862046743	-3.81354175071366	NA	-14.5705017919908	NA	NA	NA	-12.0422164281905	-11.0911050469156	-12.7143375645645	NA	NA	NA	NA	NA	-14.3168584366699	NA	-5.11996279058732	NA	NA	NA	NA	-8.44121877504585	NA	NA	-14.9727256055419	NA	NA	NA	NA	NA	-9.01524092956853	NA	NA	NA	NA	NA	-8.22628149051266	NA	NA	NA	-11.1296982844206	NA	NA	NA	NA	NA	NA	NA	NA	-9.74731278537979	-17.1874071852147	NA	-11.6822177571579	NA	NA	NA	NA	NA	NA	-9.11146911565645	NA	-12.5846113914063	-12.867633975031	NA	-6.72056217319529	-4.5999969898462	-7.70925636923084	-14.7818211612805	-7.72376081845109	-7.21068277719141	NA	-12.2248995986054	NA	NA	-7.02874098167203	-6.54154714927291	NA	NA	NA	NA	-2.83417805028407	NA	NA	-15.4721366621478	-3.85303382857518	-5.44131907015805	-10.5995317324235	NA	NA	NA	NA	-9.94885985186523	NA	-11.0177812809106	-9.52621404646031	-14.6096401858978	-3.61069547206261
EK2349	-6.28689040414554	-8.12642988208534	NA	-5.18437793351386	-6.06134893476098	-5.90301553342733	-10.5076128721474	NA	NA	-5.15540345679249	-9.00683085741299	-3.33506342758085	-11.6429337373644	-10.7165215756788	-6.64133425708391	NA	NA	-6.49105031598408	-5.11176926041333	NA	-7.32082110742423	NA	-5.40944128705312	-5.03727714573573	-10.9011778864426	-9.28123539255614	NA	-13.7961163622169	-11.0532116360651	NA	-11.5132948525215	-10.3556517852839	-7.35581719808925	-6.29424237975469	-8.79752793853141	-5.64876304965201	-2.98402009682199	-5.64558904047386	NA	-7.58671846245908	-13.0307023384213	-5.02707093623035	-4.59027619627515	NA	-15.7616441449598	NA	NA	NA	-12.6087396487732	-10.561099685821	-12.4103613301781	NA	NA	NA	NA	NA	-14.9225803631748	NA	-8.53426887133355	NA	NA	NA	NA	-9.16239248291294	NA	NA	-8.09508478536653	NA	NA	NA	NA	NA	-10.979410335655	NA	NA	NA	NA	NA	-9.2011839260807	NA	NA	NA	-15.220074239752	NA	NA	NA	NA	NA	-14.9315691464021	NA	NA	-12.2104699576949	NA	NA	-12.3792843064586	NA	NA	NA	NA	NA	NA	-9.64697635851415	NA	NA	NA	NA	-10.3653247916235	-4.78891958457086	-7.42125001817403	-9.93962220725031	-10.6378676043213	-6.67965777826945	NA	-12.3708541919276	NA	NA	-8.74359855441788	-8.66806518969648	NA	NA	NA	NA	-4.97284426030405	NA	NA	-16.9680950224272	-3.44441998329377	-6.88209492960171	-11.7289555262536	NA	NA	NA	NA	-4.9973484574052	NA	-6.37909216487995	-9.91936365049128	NA	-2.59308344690682
